observation_date,W014RC1Q027SBEA_20130228,W014RC1Q027SBEA_20130328,W014RC1Q027SBEA_20130426,W014RC1Q027SBEA_20130530,W014RC1Q027SBEA_20130626,W014RC1Q027SBEA_20130731,W014RC1Q027SBEA_20130829,W014RC1Q027SBEA_20130926,W014RC1Q027SBEA_20131107,W014RC1Q027SBEA_20131220,W014RC1Q027SBEA_20140130,W014RC1Q027SBEA_20140228,W014RC1Q027SBEA_20140327,W014RC1Q027SBEA_20140430,W014RC1Q027SBEA_20140529,W014RC1Q027SBEA_20140625,W014RC1Q027SBEA_20140730,W014RC1Q027SBEA_20140828,W014RC1Q027SBEA_20140926,W014RC1Q027SBEA_20141030,W014RC1Q027SBEA_20141125,W014RC1Q027SBEA_20141223,W014RC1Q027SBEA_20150130,W014RC1Q027SBEA_20150227,W014RC1Q027SBEA_20150327,W014RC1Q027SBEA_20150429,W014RC1Q027SBEA_20150529,W014RC1Q027SBEA_20150730,W014RC1Q027SBEA_20150827,W014RC1Q027SBEA_20150925,W014RC1Q027SBEA_20151029,W014RC1Q027SBEA_20151124,W014RC1Q027SBEA_20151222,W014RC1Q027SBEA_20160129,W014RC1Q027SBEA_20160226,W014RC1Q027SBEA_20160325,W014RC1Q027SBEA_20160428,W014RC1Q027SBEA_20160527,W014RC1Q027SBEA_20160628,W014RC1Q027SBEA_20160729,W014RC1Q027SBEA_20160826,W014RC1Q027SBEA_20160929,W014RC1Q027SBEA_20161028,W014RC1Q027SBEA_20161129,W014RC1Q027SBEA_20161222,W014RC1Q027SBEA_20170127,W014RC1Q027SBEA_20170228,W014RC1Q027SBEA_20170330,W014RC1Q027SBEA_20170428,W014RC1Q027SBEA_20170526,W014RC1Q027SBEA_20170629,W014RC1Q027SBEA_20170728,W014RC1Q027SBEA_20170830,W014RC1Q027SBEA_20170928,W014RC1Q027SBEA_20171027,W014RC1Q027SBEA_20171129,W014RC1Q027SBEA_20171221,W014RC1Q027SBEA_20180126,W014RC1Q027SBEA_20180228,W014RC1Q027SBEA_20180328,W014RC1Q027SBEA_20180427,W014RC1Q027SBEA_20180530,W014RC1Q027SBEA_20180628,W014RC1Q027SBEA_20180727,W014RC1Q027SBEA_20180829,W014RC1Q027SBEA_20180927,W014RC1Q027SBEA_20181026,W014RC1Q027SBEA_20181128,W014RC1Q027SBEA_20181221,W014RC1Q027SBEA_20190228,W014RC1Q027SBEA_20190328,W014RC1Q027SBEA_20190426,W014RC1Q027SBEA_20190530,W014RC1Q027SBEA_20190627,W014RC1Q027SBEA_20190726,W014RC1Q027SBEA_20190829,W014RC1Q027SBEA_20190926,W014RC1Q027SBEA_20191030,W014RC1Q027SBEA_20191127,W014RC1Q027SBEA_20191220,W014RC1Q027SBEA_20200130,W014RC1Q027SBEA_20200227,W014RC1Q027SBEA_20200326,W014RC1Q027SBEA_20200429,W014RC1Q027SBEA_20200528,W014RC1Q027SBEA_20200625,W014RC1Q027SBEA_20200730,W014RC1Q027SBEA_20200827,W014RC1Q027SBEA_20200930,W014RC1Q027SBEA_20201029,W014RC1Q027SBEA_20201125,W014RC1Q027SBEA_20201222,W014RC1Q027SBEA_20210128,W014RC1Q027SBEA_20210225
1999-01-01,981.5,981.5,981.5,981.5,981.5,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.6,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,973.611,972.521,972.521,972.521,972.521,972.521,972.521,972.521,972.521
1999-04-01,985.6,985.6,985.6,985.6,985.6,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,971.4,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,975.95,974.49,974.49,974.49,974.49,974.49,974.49,974.49,974.49
1999-07-01,998.4,998.4,998.4,998.4,998.4,984.5,984.5,984.5,984.5,984.5,984.5,984.5,984.5,984.5,984.5,984.5,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,989.048,987.733,987.733,987.733,987.733,987.733,987.733,987.733,987.733
1999-10-01,1016.1,1016.1,1016.1,1016.1,1016.1,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1001.8,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.4,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1006.421,1001.252,1001.252,1001.252,1001.252,1001.252,1001.252,1001.252,1001.252
2000-01-01,1015.9,1015.9,1015.9,1015.9,1015.9,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.7,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1006.698,1004.428,1004.428,1004.428,1004.428,1004.428,1004.428,1004.428,1004.428
2000-04-01,1038.1,1038.1,1038.1,1038.1,1038.1,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.9,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1022.8,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.1,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1027.098,1025.382,1025.382,1025.382,1025.382,1025.382,1025.382,1025.382,1025.382
2000-07-01,1056.6,1056.6,1056.6,1056.6,1056.6,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.5,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1041.4,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1046.54,1043.272,1043.272,1043.272,1043.272,1043.272,1043.272,1043.272,1043.272
2000-10-01,1078.8,1078.8,1078.8,1078.8,1078.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.8,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1065.5,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1070.012,1060.426,1060.426,1060.426,1060.426,1060.426,1060.426,1060.426,1060.426
2001-01-01,1105.1,1105.1,1105.1,1105.1,1105.1,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1092.0,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.4,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.366,1096.293,1096.293,1096.293,1096.293,1096.293,1096.293,1096.293,1096.293
2001-04-01,1129.7,1129.7,1129.7,1129.7,1129.7,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1114.2,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1113.7,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.6,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.575,1118.408,1118.408,1118.408,1118.408,1118.408,1118.408,1118.408,1118.408
2001-07-01,1145.9,1145.9,1145.9,1145.9,1145.9,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.4,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1130.3,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.4,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1135.439,1134.505,1134.505,1134.505,1134.505,1134.505,1134.505,1134.505,1134.505
2001-10-01,1179.2,1179.2,1179.2,1179.2,1179.2,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1163.6,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.5,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1168.465,1165.504,1165.504,1165.504,1165.504,1165.504,1165.504,1165.504,1165.504
2002-01-01,1222.0,1222.0,1222.0,1222.0,1222.0,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.5,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1205.3,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.9,1209.869,1209.869,1209.869,1209.869,1209.869,1209.869,1209.869,1209.869,1209.869,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1213.666,1205.384,1205.384,1205.384,1205.384,1205.384,1205.384,1205.384,1205.384
2002-04-01,1250.8,1250.8,1250.8,1250.8,1250.8,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1229.9,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,1234.831,1234.831,1234.831,1234.831,1234.831,1234.831,1234.831,1234.831,1234.831,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1235.68,1234.163,1234.163,1234.163,1234.163,1234.163,1234.163,1234.163,1234.163
2002-07-01,1259.5,1259.5,1259.5,1259.5,1259.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1238.5,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1237.9,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.2,1243.164,1243.164,1243.164,1243.164,1243.164,1243.164,1243.164,1243.164,1243.164,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1248.076,1246.53,1246.53,1246.53,1246.53,1246.53,1246.53,1246.53,1246.53
2002-10-01,1276.0,1276.0,1276.0,1276.0,1276.0,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.4,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1258.1,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.6,1262.622,1262.622,1262.622,1262.622,1262.622,1262.622,1262.622,1262.622,1262.622,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1261.303,1257.941,1257.941,1257.941,1257.941,1257.941,1257.941,1257.941,1257.941
2003-01-01,1293.8,1293.8,1293.8,1293.8,1293.8,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.9,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1280.3,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.4,1285.363,1285.363,1285.363,1285.363,1285.363,1285.363,1285.363,1285.363,1285.363,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1287.233,1279.558,1279.558,1279.558,1279.558,1279.558,1279.558,1279.558,1279.558
2003-04-01,1341.4,1341.4,1341.4,1341.4,1341.4,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1324.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1323.9,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.4,1329.382,1329.382,1329.382,1329.382,1329.382,1329.382,1329.382,1329.382,1329.382,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1327.958,1321.232,1321.232,1321.232,1321.232,1321.232,1321.232,1321.232,1321.232
2003-07-01,1353.5,1353.5,1353.5,1353.5,1353.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1337.5,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1336.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.9,1341.94,1341.94,1341.94,1341.94,1341.94,1341.94,1341.94,1341.94,1341.94,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1342.083,1334.334,1334.334,1334.334,1334.334,1334.334,1334.334,1334.334,1334.334
2003-10-01,1368.8,1368.8,1368.8,1368.8,1368.8,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.5,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.9,1354.945,1354.945,1354.945,1354.945,1354.945,1354.945,1354.945,1354.945,1354.945,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1354.256,1349.659,1349.659,1349.659,1349.659,1349.659,1349.659,1349.659,1349.659
2004-01-01,1388.0,1388.0,1388.0,1388.0,1388.0,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1376.3,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1375.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.9,1380.924,1380.924,1380.924,1380.924,1380.924,1380.924,1380.924,1380.924,1380.924,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1380.128,1368.564,1368.564,1368.564,1368.564,1368.564,1368.564,1368.564,1368.564
2004-04-01,1395.7,1395.7,1395.7,1395.7,1395.7,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1380.2,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.8,1384.803,1384.803,1384.803,1384.803,1384.803,1384.803,1384.803,1384.803,1384.803,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1383.825,1379.117,1379.117,1379.117,1379.117,1379.117,1379.117,1379.117,1379.117
2004-07-01,1404.3,1404.3,1404.3,1404.3,1404.3,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1384.5,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1383.6,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.2,1389.191,1389.191,1389.191,1389.191,1389.191,1389.191,1389.191,1389.191,1389.191,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1390.682,1385.117,1385.117,1385.117,1385.117,1385.117,1385.117,1385.117,1385.117
2004-10-01,1432.2,1432.2,1432.2,1432.2,1432.2,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1413.0,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,1417.661,1417.661,1417.661,1417.661,1417.661,1417.661,1417.661,1417.661,1417.661,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1418.298,1410.511,1410.511,1410.511,1410.511,1410.511,1410.511,1410.511,1410.511
2005-01-01,1472.8,1472.8,1472.8,1472.8,1472.8,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1460.1,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1459.3,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8,1464.827,1464.827,1464.827,1464.827,1464.827,1464.827,1464.827,1464.827,1464.827,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1463.005,1446.804,1446.804,1446.804,1446.804,1446.804,1446.804,1446.804,1446.804
2005-04-01,1472.6,1472.6,1472.6,1472.6,1472.6,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1458.3,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1457.2,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1463.492,1455.992,1455.992,1455.992,1455.992,1455.992,1455.992,1455.992,1455.992
